speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Au Japon, les premières fêtes des cerisiers en fleurs ont été organisées par l’empereur uniquement pour lui-même et les autres membres de l’aristocratie proche autour de la Cour impériale.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_133.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In Japan, the first cherry blossom parties were hosted by the emperor only for himself and other members of the aristocracy around the Imperial Court.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_134.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, O número de pessoas presentes era tão grande que não foi possível que todos tivessem acesso ao funeral na Praça de São Pedro.,Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_135.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_136.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, The number of people present was so large that it was not possible for everybody to gain access to the funeral in St. Peter's Square.,Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_137.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Na verdade, não é fácil encontrá-lo, mesmo que se saiba que ele existe. Uma vez dentro da caverna, é um isolamento total.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_138.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En réalité, ce n'est pas facile du tout à trouver, même si on sait que ça existe. Quand on est entré dans la grotte, on est complètement isolé. ",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_139.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In fact, it is not easy to find at all even if one knew it existed. Once inside the cave, it is a total isolation.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_140.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Devido à topologia subaquática, o fluxo de retorno fica concentrado em algumas seções mais profundas, e pode-se formar uma rápida correnteza para águas profundas lá.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_141.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En raison de la topologie sous-marine, le flux de retour est concentré sur quelques sections plus profondes, et un courant rapide vers les eaux profondes peut s’y former.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_142.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.",Evaluation/YourTTS_original/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_143.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Ele foi recebido pelo vice-primeiro-ministro de Cingapura, Wong Kan Seng, e discutiu questões de comércio e terrorismo com o primeiro-ministro de Cingapura,  Lee Hsien Loong.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_144.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Il a été accueilli par Wong Kan Seng, le vice-premier ministre de Singapour, et a discuté de commerce et de terrorisme avec Lee Hsien Loong, le Premier ministre de Singapour.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_145.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, He was greeted by Singapore's Deputy Prime Minister Wong Kan Seng and discussed trade and terrorism issues with the Singapore Prime Minister Lee Hsien Loong.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_146.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Se o país que você visitará estiver sujeito à orientações de viagem, o seu seguro de saúde de viagem ou o seu seguro de cancelamento de viagem podem ser afetados.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_147.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Si le pays dans lequel vous vous rendez fait l'objet d'un avertissement aux voyageurs émis par votre gouvernement, votre assurance santé à l'étranger ou votre assurance annulation voyage peuvent en être affectées.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_148.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," If the country you will be visiting becomes subject to a travel advisory, your travel health insurance or your trip cancellation insurance may be affected.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_149.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Ao pedirem um comentário seu, Miller disse, Mike fala muito durantes a audiência... eu estava me preparando, então não estava prestando muita atenção no que ele estava dizendo. ",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_150.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Lorsqu'on lui a demandé de commenter, Miller a déclaré : « Mike parle beaucoup pendant l'audience… Je me préparais, donc je n'ai pas vraiment entendu ce qu'il disait ».",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_151.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," When asked for comment, Miller said, Mike talks a lot during the hearing...I was getting ready so I wasn't really hearing what he was saying.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_152.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Mas, se usados sem outros qualificadores, o termo tende a significar que o alimento originalmente é das partes central e oriental da ilha principal Java.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_153.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Toutefois, lorsque ce terme est utilisé sans autre qualificatif, il tend à désigner les aliments provenant des parties centrale et orientale de l'île principale de Java.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_154.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," But, if used without further qualifiers, the term tends to mean the food originally from the central and eastern parts of the main island Java.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_155.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, O relatório é iniciado com um apelo por um debate aberto e pela formação de um consenso no Estados Unidos sobre a política relacionada ao Oriente Médio.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_156.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_157.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_158.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," A principal cerveja local é a 'Number One'. Ela não é uma cerveja elaborada, mas é prazerosa e refrescante. A outra cerveja local se chama Manta.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_159.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," La principale bière locale est la « Number One », une bière assez ordinaire, mais savoureuse et rafraîchissante. Il existe aussi une autre bière locale, la « Manta ».",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_160.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," The main local beer is 'Number One', it is not a complex beer, but pleasant and refreshing. The other local beer is called Manta.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_161.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, O efeito que a equipe procurava seria causado pelas forças de maré entre a matéria escura da galáxia e da Via Láctea.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_162.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, L’effet que l’équipe recherchait serait causé par les forces de marée entre la matière noire de la galaxie et la matière noire de la Voie lactée.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_163.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, The effect the team was looking for would be caused by tidal forces between the galaxy's dark matter and the Milky Way's dark matter.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_164.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Em certo ponto, um manifestante acenou com a cabeça de um guarda real morto em Versalhes na frente da rainha, aterrorizada.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_165.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," À un moment donné, un membre de la foule a brandi la tête d'un garde royal tué à Versailles devant la reine terrorisée.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_166.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, At one point a member of the mob waved the head of a royal guard killed at Versailles in front of the terrified Queen.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_167.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," A professora Pamela Ferguson, da Universidade de Dundee, observa que os jornalistas parecem ir numa direção perigosa quando publicam fotos, vídeos, etc. de suspeitos.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_168.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," La professeur Pamela Ferguson, de l’université de Dundee, note que « les journalistes semblent suivre une ligne dangereuse s’ils publient des photos, etc. de suspects ».",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_169.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, Professor Pamela Ferguson of the University of Dundee notes journalists do seem to be walking a dangerous line if publishing photos etc of suspects.,Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_170.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," O mau tempo pode ocorrer em qualquer parte do mundo e engloba diferentes tipos, que variam de acordo com a localização geográfica, topografia e condições meteorológicas.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_171.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Les conditions météorologiques très défavorables peuvent se produire n'importe où dans le monde, et elles peuvent être de plusieurs sortes, selon les caractéristiques géographiques, topographiques et atmosphériques. ",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_172.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Severe weather can occur anywhere in the world, and there are different types of it, which can depend on geography, topography, and atmospheric conditions.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_173.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Na maioria dos casos, se inscrever em um curso no exterior durante um ano sabático pode, de fato, aumentar suas chances de ingressar na educação superior no seu país de origem.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_174.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Souvent, le fait d'avoir suivi des cours d'année sabbatique à l'étranger peut en fait vous donner de meilleures chances de faire des études supérieures dans votre pays.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_175.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," In many cases, enrolling on a gap-year course abroad can actually improve your chances of moving into higher education back in your home country.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_176.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Muitas mercadorias de padarias alemãs também têm amêndoas, avelãs e outras castanhas. Os bolos famosos costumam combinar muito bem com uma xícara de café bem forte.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_177.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," De nombreux produits de boulangerie allemands contiennent également des amandes, des noisettes et d’autres noix. Les gâteaux populaires se marient souvent particulièrement bien avec une tasse de café serré.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_178.wav,fr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Many German baked goods also feature almonds, hazelnuts, and other tree nuts. Popular cakes often pair particularly well with a cup of strong coffee.",Evaluation/YourTTS_original/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_en_179.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, É possível que os cometas tenham sido uma fonte de distribuição de água à terra junto com a matéria orgânica que pode desenvolver proteínas e tornar a vida possível.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_180.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Les comètes ont peut-être été une source d'approvisionnement en eau pour la terre, ainsi qu'en matière organique qui peut former des protéines et favoriser la vie.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_181.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_182.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Construímos nossas casas usando plantas e fazemos nossas roupas usando plantas. A maior parte dos alimentos que consumimos são plantas. Sem plantas, os animais não conseguiriam sobreviver.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_183.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Nous fabriquons nos maisons et nos vêtements à base de plantes. La plupart des aliments que nous mangeons sont des plantes. Sans les plantes, les animaux ne survivraient pas.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_184.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," We make our houses from plants and make clothes from plants. Most foods that we eat are plants. Without plants, animals could not survive.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_185.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," A revelação para o sucesso deles é o conceito de nicho, uma função especial que cada gato faz que os impedem de competirem uns com os outros.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_186.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Le secret de leur réussite est le concept de niche, une tâche spéciale dévolue à chaque félin, l'empêchant d'entrer en compétition avec les autres.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_187.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," The secret to their success is the concept of the niche, a special job each cat holds that keeps it from competing with others.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_188.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, As reuniões incluem pontos de vista empolgantes dos picos. Alpinistas de todas as partes do mundo estão continuamente estabelecendo novas rotas dentre seu potencial infinito de paredões.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_189.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Du haut des sommets, les panoramas sur les montagnes sont imprenables. Les alpinistes du monde entier ne cessent de découvrir de nouveaux chemins praticables sur les pentes, où les possibilités sont illimitées. ",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_190.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, Summits include breath-taking views from peaks. Climbers from all parts of the world are continually establishing new routes amongst its endless potential of walls.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_191.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Os pesquisadores sugeriram que, apesar do rabo ser de um dinossauro jovem, a amostra revela uma plumagem adulta, não uma penugem.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_192.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Les scientifiques précisent qu'il s'agit certes de la queue d'un dinosaure juvénile, mais l'échantillon révèle un plumage appartenant à un individu adulte, et non à un jeune.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_193.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_194.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Após assistirem aos horrores e atrocidades da guerra durante a Primeira Guerra Mundial, as nações desejaram evitar tal situação novamente no futuro.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_195.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Après avoir vu les horreurs et les atrocités de la guerre pendant la Première Guerre mondiale, les nations ont souhaité éviter qu’une telle situation ne se reproduise à l’avenir.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_196.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," After seeing the horrors and atrocities of war during World War I, nations desired to avoid such a situation again in the future.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_197.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Se você atravessar o norte do Báltico no inverno, confira a localização da cabine, pois ao atravessar o gelo é gerado um ruído terrível para os mais sensíveis.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_198.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Si vous traversez le nord de la Baltique en hiver, veillez à vérifier l'emplacement de la cabane, car la traversée de la glace peut provoquer des bruits insupportables au niveau des cabanes les plus exposées.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_199.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," If crossing the Northern Baltic in winter, check the cabin location, as going through ice causes quite horrible noise for those most affected.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_200.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Além do mais, saiba que os odores atraem os ursos e outros animais selvagens, contudo, evite carregar ou cozinhar alimentos com cheiro forte e mantenha o acampamento limpo.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_201.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," De plus, sachez que les odeurs attirent les ours et autres animaux sauvages, alors évitez de transporter ou de cuisiner des aliments odorants et gardez le camp propre.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_202.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_203.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Muitas viagens ao recife são feitas durante todo o ano, e ferimentos por quaisquer uma dessas causas, que ocorram no recife, são raros.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_204.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," De nombreux voyages sur le récif sont effectués tout au long de l'année, et les blessures dues à l'une de ces causes sur le récif sont rares.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_205.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Many trips to the reef are made all year around, and injuries due to any of these causes on the reef are rare.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_206.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, Isso nos fornece muita informação e material para projetar modelos de simulação que nos ajudam a entender os processos que existem em nossa mente.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_207.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, Cela nous donne beaucoup d’informations et de matériel pour construire des modèles de simulation qui nous aident à comprendre les processus dans notre esprit.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_208.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, This provides us with a lot of information and material to build simulation models which help us to understand processes in our mind.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_209.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," A marca do arco apontando para cima tem sua aparência semelhante com um V, e a marca do arco apontando para baixo tem sua aparência semelhante com um grampo ou um quadrado sem o lado de baixo.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_210.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, Le symbole « pousser » ressemble à un V et le symbole « tirer » à une agrafe ou à un carré dont le côté inférieur est manquant.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_211.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav, The up bow mark looks like a V and the down bow mark like a staple or a square missing its bottom side.,Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_212.wav,en
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Como as áreas são pouco habitadas, e, consequentemente, a poluição luminosa não é um problema, você também poderá apreciar as estrelas.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_pt_213.wav,pt
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," Comme les régions sont peu peuplées, et que la pollution lumineuse n'est donc souvent pas un problème, vous pourrez également profiter des étoiles.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_fr_214.wav,fr
Evaluation/References_DAPS/f5_script1_clean_segment_35.wav," As the areas are sparsely populated, and light pollution therefore often not a problem, you will also be able to enjoy the stars.",Evaluation/YourTTS_original/Audios/f5_script1_clean_segment_35.wav/f5_script1_clean_segment_35.wav_en_215.wav,en
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Eventualmente, depois de milhares ou mesmo milhões de anos, as duas populações parecerão tão diferentes que não poderão ser chamadas da mesma espécie.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_216.wav,pt
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Enfin, après des milliers ou même des millions d'années, les deux populations paraîtront tellement différentes qu'elles ne pourront plus être considérées comme appartenant à la même espèce. ",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_fr_217.wav,fr
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Eventually, after thousands or even millions of years, the two populations will look so different that they can't be called the same species.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_en_218.wav,en
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Sendo o principal destino de escalada do Chile, o Vale do Cochamó é conhecido como o Yosemite da América do Sul, com uma variedade de grandes paredões e penhascos de granito.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_219.wav,pt
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Vallée de Cochamó – La destination d'excellence pour l'escalade au Chili, connue comme le Yosemite d'Amérique du Sud, avec de nombreuses grandes parois et falaises granitiques différentes.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_fr_220.wav,fr
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Cochamó Valley - Chile's premier climbing destination, known as the Yosemite of South America, with a variety of granite big walls and crags.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_en_221.wav,en
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Em uma carruagem, eles viajaram de volta para Paris cercados por uma multidão de pessoas gritando e gritando ameaças contra o rei e a rainha.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_222.wav,pt
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Dans un carrosse, ils sont rentrés à Paris entourés d’une foule de gens qui hurlent et crient des menaces contre le roi et la reine.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_fr_223.wav,fr
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," In a carriage, they traveled back to Paris surrounded by a mob of people screaming and shouting threats against the King and Queen.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_en_224.wav,en
Evaluation/References_DAPS/f6_script2_clean_segment_22.wav," Os Guarani eram o grupo indígena mais significativo que habitava o que hoje é o leste do Paraguai, vivendo como caçadores seminômades que também praticavam a agricultura de subsistência.",Evaluation/YourTTS_original/Audios/f6_script2_clean_segment_22.wav/f6_script2_clean_segment_22.wav_pt_225.wav,pt
