speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Niet ieder filter is even effectief. In geval van twijfel kan je het beste water drinken uit een afgesloten fles van een betrouwbaar bedrijf.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_nl_695.wav,nl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Filtrelerin etkinliği birbirlerinden farklıdır. Bu konuda endişeleniyorsanız suyunuzu bilinen bir markadan kapalı bir şişede satın almayı düşünmelisiniz.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_tr_696.wav,tr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Filtry mają różną efektywność, więc jeśli masz obawy, rozważ zakup wody butelkowanej od firmy cieszącej się dobrą reputacją.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pl_697.wav,pl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," A qualidade dos filtros variam e, se você estiver em dúvida, talvez seja bom considerar a possibilidade de comprar galões de água de uma empresa de confiança.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_698.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," L'efficacia dei filtri è variabile, per questo in caso di dubbi è opportuno valutare l'acquisto di acqua confezionata all'interno di bottiglie sigillate provenienti da un'azienda affidabile.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_it_699.wav,it
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," No todos los filtros tienen la misma efectividad y, si esto le preocupa, debería considerar comprarse agua embotellada con sello de una compañía certificada.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_es_700.wav,es
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," L’efficacité des filtres varie, et si vous avez un souci, vous devriez envisager d’acheter votre eau dans une bouteille scellée auprès d’une entreprise réputée.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_701.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Die Wirksamkeit von Filtern variiert stark, und wenn Sie Bedenken haben, dann sollten Sie erwägen, Ihr Wasser in einer versiegelten Flasche von einem seriösen Unternehmen zu kaufen.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_de_702.wav,de
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Filters vary in effectiveness, and should you have a concern, then you should consider buying your water in a sealed bottle from a reputable company.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_703.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 일본에서 첫 벚꽃 파티가 천황의 주최로 황궁 주변에서 개최되었습니다. 이 파티에는 천황과 귀족 구성원만이 참여했습니다.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ko_704.wav,ko
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Japánban, az első cseresznye virágzási partikat az uralkodó tartotta saját maga és a császári bíróság arisztokrata tagjai számára.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_hu_705.wav,hu
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 日本で最初に開かれた花見は、天皇が自らと朝廷周辺に住まう貴族のためだけに主催したものでした。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ja_706.wav,ja
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, В Японии первые празднования цветения сакуры устраивались императором только для себя и других членов аристократии при императорском дворе.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ru_707.wav,ru
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 在日本，最早的樱花派对是由天皇为他自己和皇室其他贵族成员在皇家御所举办的。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_708.wav,zh-cn
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, في اليابان، قام الإمبراطور بتنظيم أولى حفلات أزهار الكرز حصراً لنفسه ولأعضاء آخرين من الطبقة النبيلة حول البلاط الإمبراطور.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ar_709.wav,ar
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, V Japonsku byly první oslavy třešňových květů pořádány císařem pouze pro něj a ostatní členy aristokracie na císařském dvoře.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_cs_710.wav,cs
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, De eerste kersenbloesemfeesten van Japan werden georganiseerd door de keizer en waren alleen bedoeld voor hemzelf en andere aristocraten aan het keizerlijk hof.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_nl_711.wav,nl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Japonya'da, ilk kiraz çiçeği partileri imparator tarafından düzenleniyor ve yalnızca kendisi ve İmparatorluk Mahkemesi çevresindeki diğer aristokrasi üyeleri katılabiliyordu.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_tr_712.wav,tr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, W Japonii cesarz organizował pierwsze przyjęcia kwitnącej wiśni wyłącznie dla siebie oraz innych arystokratów z dworu cesarskiego.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pl_713.wav,pl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," No Japão, as primeiras festas da florada das cerejeiras eram realizadas pelo imperador somente para ele mesmo e para outros membros da aristocracia ao redor da Corte Imperial.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_714.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In Giappone, le prime feste per la fioritura dei ciliegi erano organizzate dall'imperatore solo per se stesso e per altri membri dell'aristocrazia vicini alla corte imperiale.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_it_715.wav,it
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Fue el emperador de Japón quien organizó las primeras celebraciones de los cerezos, solo para él y otros integrantes de la aristocracia de la Corte Imperial.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_es_716.wav,es
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Au Japon, les premières fêtes des cerisiers en fleurs ont été organisées par l’empereur uniquement pour lui-même et les autres membres de l’aristocratie proche autour de la Cour impériale.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_717.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, In Japan wurden die ersten Kirschblütenfeste vom Kaiser nur für sich selbst und andere Adelsangehörige im Umfeld des kaiserlichen Hofs abgehalten.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_de_718.wav,de
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In Japan, the first cherry blossom parties were hosted by the emperor only for himself and other members of the aristocracy around the Imperial Court.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_719.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 참석한 인원수가 너무 많은 나머지 대부분이 성 베드로 광장에서 치러진 장례식에 입장할 수 없었습니다.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ko_720.wav,ko
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Olyan sok ember volt jelen, hogy nem mindenki tudott bejutni a Szent Péter téren tartott temetésre.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_hu_721.wav,hu
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 参列者の数が多すぎて、全員がサンピエトロ広場での葬儀に参加することは不可能でした。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ja_722.wav,ja
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Количество присутствующих было настолько велико, что не все смогли попасть на площадь Святого Петра, где проходили похороны.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ru_723.wav,ru
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 对于在圣彼得广场举行的葬礼，出席者太多了，因此不可能每个人都能进入。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_724.wav,zh-cn
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, كان عدد الحاضرين كبيراً لدرجة أنه لم يكن من الممكن للجميع الوصول إلى الجنازة في ساحة القديس بطرس.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ar_725.wav,ar
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Počet přítomných lidí byl natolik velký, že nebylo možné, aby se všichni dostali na pohřeb na náměstí svatého Petra.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_cs_726.wav,cs
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Er waren zo veel aanwezigen dat niet iedereen toegang kon krijgen tot de begrafenis op het Sint-Pietersplein.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_nl_727.wav,nl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Orada bulunan insan sayısı o kadar fazlaydı ki herkesin St. Peter Meydanındaki cenazeye erişmesi mümkün değildi.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_tr_728.wav,tr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Liczba obecnych osób była tak duża, że nie każdy mógł uczestniczyć w pogrzebie na Placu Św. Piotra.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pl_729.wav,pl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, O número de pessoas presentes era tão grande que não foi possível que todos tivessem acesso ao funeral na Praça de São Pedro.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_730.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Le persone presenti erano talmente numerose che non è stato possibile per tutti avere accesso al funerale in piazza San Pietro.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_it_731.wav,it
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Fue tanta la cantidad de gente que se concentró, que no todos pudieron acceder al funeral en la Plaza de San Pedro.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_es_732.wav,es
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En raison du nombre important de personnes présentes, il n'a pas été possible pour tout le monde d'assister aux funérailles sur la place Saint-Pierre.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_733.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Die Teilnehmerzahl war so groß, dass es nicht allen möglich war, Zugang zur Bestattung auf dem Petersplatz zu erhalten.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_de_734.wav,de
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, The number of people present was so large that it was not possible for everybody to gain access to the funeral in St. Peter's Square.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_735.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," 사실, 이게 존재한다는 사실을 아는 사람이 있다고 해도 찾는 것조차 쉽지 않습니다. 일단 동굴 안에 들어가면, 완전한 고립입니다.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ko_736.wav,ko
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Mi több, még akkor sem könnyű megtalálni ha az ember tudna a létezéséről. Amint bejutunk a barlangba, teljes az elszigeteltség.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_hu_737.wav,hu
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 実際には、洞窟の存在を知っていても見つけるのは容易ではありません。洞窟に入ると、そこは完全に隔離された空間です。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ja_738.wav,ja
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Ее очень нелегко обнаружить даже тому, кто знает о ее существовании. В пещере человек оказывается в полной изоляции.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ru_739.wav,ru
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 事实上，即使知道它的存在，也不容易找到。一旦进入洞穴，就完全与世隔绝了。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_740.wav,zh-cn
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, وفي الحقيقة، فليس من السهل العثور عليه على الإطلاق حتى لو كنت تعلم بوجوده. فبمجرد الدخول إلى الكهف ، تصبح في عزلةٍ تامةٍ.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ar_741.wav,ar
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Ve skutečnosti není vůbec snadné ji najít, i kdyby se vědělo, že existuje. Uvnitř jeskyně je v naprosté izolaci.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_cs_742.wav,cs
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Zelfs als bekend was dat de grot bestond, was deze helemaal niet makkelijk te vinden. Eenmaal binnen in de grot heerst totale isolatie.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_nl_743.wav,nl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Aslında varlığı bilinse dahi bulmak hiç kolay değildir. Mağaranın içinde tamamen bir yalıtılmışlık söz konusudur.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_tr_744.wav,tr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Wcale nie jest łatwo ją znaleźć, nawet gdy ktoś wie o jej istnieniu. We wnętrzu jaskini przybysza czeka absolutna izolacja.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pl_745.wav,pl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Na verdade, não é fácil encontrá-lo, mesmo que se saiba que ele existe. Uma vez dentro da caverna, é um isolamento total.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_746.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In realtà non è affatto semplice da trovare, anche se se ne conosceva l'esistenza. Una volta dentro la grotta, l'isolamento è totale.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_it_747.wav,it
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En efecto, es muy difícil de encontrar, incluso si uno estuviera seguro de su existencia. En el interior de la cueva, el aislamiento es total.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_es_748.wav,es
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En réalité, ce n'est pas facile du tout à trouver, même si on sait que ça existe. Quand on est entré dans la grotte, on est complètement isolé. ",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_749.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Tatsächlich ist sie ganz und gar nicht einfach zu finden, auch wenn man weiß, dass sie existiert. Sobald man sich in der Höhle befindet, ist man vollkommen isoliert.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_de_750.wav,de
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," In fact, it is not easy to find at all even if one knew it existed. Once inside the cave, it is a total isolation.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_751.wav,en
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," 수중 내 체계적 분류로 인해 환원수는 몇몇의 깊은 곳에 농축되며, 이로 인해 이곳에는 급속 전류부터 심층수까지 형성될 수 있습니다.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ko_752.wav,ko
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," A víz alatti topológia hatására a visszatérő áramlás néhány mélyebb szakaszon sűrített, és egy gyors sodrás a mély vízben alakulhat ki ott.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_hu_753.wav,hu
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 海底地形により、戻り波は少数の深い部分に集中しており、深海へ向かう速い流れがそこに形成される場ことがあります。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ja_754.wav,ja
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Обратный поток сосредоточен в нескольких более глубоких участках, где может образовываться быстрое течение, уходящее на большую глубину, из-за подобной подводной топологии.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ru_755.wav,ru
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, 水下的地形造成回流集中于几处较深的区域，那里可能会形成流向深水的急流。,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_zh-cn_756.wav,zh-cn
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, نظراً للتّضاريس تحت المياه، يتركّز التّدفق العائد في بضعة أقسام عميقةٍ، وقد يتشكّل تيارٌ سريعٌ إلى المياه العميقة هناك.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_ar_757.wav,ar
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Kvůli podvodní topologii se zpětný proud soustředí v několika hlubších sekcích, a právě zde se může vytvořit rychlý proud do hluboké vody.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_cs_758.wav,cs
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Vanwege de onderwatertopologie bevindt de retourstroom zich in enkele diepere delen, waar een snelle stroming naar diep water kan ontstaan.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_nl_759.wav,nl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Sualtı topolojisi nedeniyle, geri dönüş akışı birkaç derin kısımda yoğunlaşır ve burada derin suya doğru hızlı bir akıntı meydana gelebilir.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_tr_760.wav,tr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Topologia podwodna sprawia, że przepływ powrotny odbywa się głównie na kilku głębszych poziomach i może się tam kształtować szybki prąd skierowany do wód głębinowych.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pl_761.wav,pl
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Devido à topologia subaquática, o fluxo de retorno fica concentrado em algumas seções mais profundas, e pode-se formar uma rápida correnteza para águas profundas lá.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_pt_762.wav,pt
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Vista la topologia sottomarina, il flusso di ritorno si concentra in alcune sezioni più profonde dove può formarsi una forte corrente verso il mare aperto.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_it_763.wav,it
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," A causa de la topología submarina, el flujo de retorno se reúne en ciertas zonas de mayor profundidad y allí puede originarse una corriente rápida con dirección a aguas profundas.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_es_764.wav,es
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," En raison de la topologie sous-marine, le flux de retour est concentré sur quelques sections plus profondes, et un courant rapide vers les eaux profondes peut s’y former.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_fr_765.wav,fr
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav, Wegen der Unterwassertopologie konzentriert sich der Rückfluss in wenigen tieferen Bereichen und eine schnelle Strömung bis hin zu tiefem Wasser kann sich dort bilden.,Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_de_766.wav,de
Evaluation/References_DAPS/f3_script1_clean_segment_45.wav," Due to the underwater topology the return flow is concentrated at a few deeper sections, and a fast current to deep water may form there.",Evaluation/YourTTS_XTTS/Audios/f3_script1_clean_segment_45.wav/f3_script1_clean_segment_45.wav_en_767.wav,en
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, 그는 싱가포르 부총리 웡칸셍의 환영을 받았고 싱가포르 총리 리셴룽과 무역 및 테러 문제를 논의하였습니다.,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_ko_768.wav,ko
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Szingapúr miniszterelnök-helyettese, Wong Kan Seng köszöntötte, és Szingapúr miniszterelnökével, Lee Hsien Loonggal tárgyalt a kereskedelmi és terrorizmus kérdésekről.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_hu_769.wav,hu
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, シンガポールを訪れた彼は、ウォン・カン・セン副首相から出迎えを受け、リー・シェン・ルーン首相と会談で貿易やテロ問題について話し合いました。,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_ja_770.wav,ja
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, Его приветствовал заместитель премьер-министра Сингапура Вонг Кан Сенг. Затем он обсудил вопросы торговли и терроризма с премьер-министром Сингапура Ли Сянь Луном.,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_ru_771.wav,ru
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, 他受到了新加坡副总理黄根成的欢迎，并与新加坡总理李显龙探讨了贸易和恐怖主义问题。,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_zh-cn_772.wav,zh-cn
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, كان في استقباله نائب رئيس الوزراء السنغافوري وونغ كان سينغ وناقش قضايا التجارة والإرهاب مع رئيس وزراء سنغافورة لي هسين لونج.,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_ar_773.wav,ar
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, Byl přivítán singapurským místopředsedou vlády Wong Kan Sengem a se singapurským premiérem Lee Hsien Loongem diskutoval otázky obchodu a terorismu.,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_cs_774.wav,cs
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Hij werd ontvangen door Wong Kan Seng, de vicepremier van Singapore, en besprak problemen op het gebied van handel en terrorisme met de Minister-president van Singapore, Lee Hsien Loong.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_nl_775.wav,nl
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav, Singapur Başbakan Yardımcısı Wong Kan Seng tarafından karşılandı ve Singapur Başbakanı Lee Hsien Loong ile ticaret ve terörizm konularını görüştü.,Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_tr_776.wav,tr
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Został przywitany przez Wong Kan Senga, wicepremiera Singapuru, a następnie spotkał się z premierem Lee Hsien Loongiem, aby porozmawiać o sprawach związanych z handlem i terroryzmem.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pl_777.wav,pl
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Ele foi recebido pelo vice-primeiro-ministro de Cingapura, Wong Kan Seng, e discutiu questões de comércio e terrorismo com o primeiro-ministro de Cingapura,  Lee Hsien Loong.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_pt_778.wav,pt
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Ad accoglierlo c'erano il vice primo ministro di Singapore Wong Kan Seng e il primo ministro di Singapore Lee Hsien Loong, con il quale ha discusso di problematiche commerciali e legate al terrorismo.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_it_779.wav,it
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Le dio la bienvenida el vice primer ministro de Singapur, Wong Kan Seng, y debatió asuntos comerciales y de terrorismo con jefe de estado, Lee Hsien Loong.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_es_780.wav,es
Evaluation/References_DAPS/f4_script2_clean_segment_10.wav," Il a été accueilli par Wong Kan Seng, le vice-premier ministre de Singapour, et a discuté de commerce et de terrorisme avec Lee Hsien Loong, le Premier ministre de Singapour.",Evaluation/YourTTS_XTTS/Audios/f4_script2_clean_segment_10.wav/f4_script2_clean_segment_10.wav_fr_781.wav,fr
